iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment;EDGEitems;EDGE_buildings
NATGAS;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
NATGAS;NONFERR;segafos;fega_otherInd;tdga_otherInd;1;;;
NATGAS;NONMET;segafos;fega_cement;tdga_cement;1;;;
NATGAS;ONONSPEC;segafos;fegab;tdfosgab;1;;feothgas;
NATGAS;PAPERPRO;segafos;fega_otherInd;tdga_otherInd;1;;;
NATGAS;PIPELINE;;;;;;;
NATGAS;PIPELINE;rep_segafos;rep_fega;rep_pipl;1;;;
NATGAS;RAIL;segafos;fegat;tdfosgat;1;;;
NATGAS;RESIDENT;segafos;fegab;tdfosgab;1;;feresgas;natgas
NATGAS;ROAD;segafos;fegat;tdfosgat;1;;fetragas;
NATGAS;ROAD;rep_segafos;rep_fega;rep_road;1;;;
NATGAS;STATDIFF;;;;;;;
NATGAS;STOCKCHA;;;;;;;
NATGAS;TBLASTFUR;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
NATGAS;TBLENDGAS;;;;;;;
NATGAS;TCOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
NATGAS;TES;;;;;;;
NATGAS;TEXTILES;segafos;fega_otherInd;tdga_otherInd;1;;;
NATGAS;TFC;pegas;segafos;gastr;1;;;
NATGAS;TGASWKS;;;;;;;
NATGAS;TGTL;;;;;;;
NATGAS;TNONSPEC;;;;;;;
NATGAS;TOTENGY;;;;;;;
NATGAS;TOTIND;;;;;;feindgas;
NATGAS;TOTOTHER;;;;;;;
NATGAS;TOTTRANF;;;;;;;
NATGAS;TOTTRANS;;;;;;;
NATGAS;TPATFUEL;;;;;;;
NATGAS;TRANSEQ;segafos;fega_otherInd;tdga_otherInd;1;;;
NATGAS;TRANSFER;;;;;;;
NATGAS;TREFINER;segafos;fega_chemicals;tdga_chemicals;-1;;;
NATGAS;TREFINER;pegas;segafos;gastr;-1;;;
NATGAS;TRNONSPE;segafos;fegat;tdfosgat;1;;fetragas;
NATGAS;TRNONSPE;rep_segafos;rep_fega;rep_trnonspe;1;;;
NATGAS;WOODPRO;segafos;fega_otherInd;tdga_otherInd;1;;;
NGL;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
NGL;AUTOCHP;;;;;;;
NGL;AUTOELEC;;;;;;;
NGL;AUTOHEAT;;;;;;;
NGL;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;;;
NGL;COMMPUB;seliqfos;fehob;tdfoshob;1;;feserliquid;petrol
NGL;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NGL;DISTLOSS;peoil;seliqfos;refliq;-1;;;
NGL;ELAUTOC;;;;;;;
NGL;ELAUTOE;peoil;seel;dot;1;;;
NGL;ELMAINC;;;;;;;
NGL;ELMAINE;peoil;seel;dot;1;;;
NGL;ELOUTPUT;;;;;;;
NGL;ENONSPEC;;;;;;;
NGL;EOILGASEX;;;;;;;
NGL;EPOWERPLT;;;;;;;
NGL;EREFINER;;;;;;;
NGL;EXPORTS;;;;;;;
NGL;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NGL;HEATOUT;;;;;;;
NGL;HEAUTOC;;;;;;;
NGL;HEAUTOH;;;;;;;
NGL;HEMAINC;;;;;;;
NGL;IMPORTS;;;;;;;
NGL;INDPROD;;;;;;;
NGL;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NGL;IRONSTL;seliqfos;feli_steel;tdli_steel;1;;;
NGL;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NGL;MAINELEC;;;;;;;
NGL;MANUFACT;;;;;;;
NGL;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NGL;NECHEM;;;;;;;
NGL;NEIND;;;;;;;
NGL;NEINONSPEC;;;;;;;
NGL;NEINTREN;;;;;;;
NGL;NEOTHER;;;;;;;
NGL;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;fenonliquid;
NGL;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;
NGL;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
NGL;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NGL;NONMET;seliqfos;feli_cement;tdli_cement;1;;;
NGL;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NGL;RESIDENT;seliqfos;fehob;tdfoshob;1;;feresliquid;petrol
NGL;ROAD;seliqfos;fepet;tdfospet;1;Transport NGL is either 0 for fedie and 1 for fepet or the opposite;fetraliquid;
NGL;ROAD;rep_seliqfos;rep_fepet;rep_road;1;;;
NGL;STATDIFF;;;;;;;
NGL;STOCKCHA;;;;;;;
NGL;TES;;;;;;;
NGL;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NGL;TFC;peoil;seliqfos;refliq;1;;;
NGL;TGASWKS;seliqfos;feli_otherInd;tdli_otherInd;-1;;feindliquid;
NGL;TOTENGY;;;;;;;
NGL;TOTIND;;;;;;feindliquid;
NGL;TOTOTHER;;;;;;;
NGL;TOTTRANF;;;;;;;
NGL;TOTTRANS;;;;;;;
NGL;TPETCHEM;;;;;;;
NGL;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NGL;TRANSFER;;;;;;;
NGL;TREFINER;;;;;;;
NGL;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIODIES;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
NONBIODIES;AUTOCHP;;;;;;;
NONBIODIES;AUTOELEC;;;;;;;
NONBIODIES;AUTOHEAT;;;;;;;
NONBIODIES;AVBUNK;seliqfos;fedie;tdfosdie;-1;;fetraliquid;
NONBIODIES;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
NONBIODIES;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
NONBIODIES;AVBUNK;peoil;seliqfos;refliq;-1;;fetraliquid;
NONBIODIES;AVBUNK;peoil;seliqfos;refliq;-1;;;
NONBIODIES;AVBUNK;peoil;seliqfos;refliq;-1;;;
NONBIODIES;AVBUNK;rep_seliq;rep_fedie;rep_bunkers;-1;;;
NONBIODIES;AVBUNK;rep_seliq;rep_fedie;rep_intav;-1;;;
NONBIODIES;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;;;
NONBIODIES;COMMPUB;seliqfos;fehob;tdfoshob;1;;feserliquid;petrol
NONBIODIES;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIODIES;DISTLOSS;peoil;seliqfos;refliq;-1;;;
NONBIODIES;DOMESAIR;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIODIES;DOMESAIR;rep_seliqfos;rep_fedie;rep_domair;1;;;
NONBIODIES;DOMESNAV;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIODIES;DOMESNAV;rep_liqfos;rep_fedie;rep_domnav;1;;;
NONBIODIES;EBLASTFUR;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
NONBIODIES;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
NONBIODIES;EGASWKS;;;;;;;
NONBIODIES;ELAUTOC;;;;;;;
NONBIODIES;ELAUTOE;peoil;seel;dot;1;;;
NONBIODIES;ELMAINC;;;;;;;
NONBIODIES;ELMAINE;peoil;seel;dot;1;;;
NONBIODIES;ELOUTPUT;;;;;;;
NONBIODIES;EMINES;;;;;;;
NONBIODIES;ENONSPEC;;;;;;;
NONBIODIES;EOILGASEX;;;;;;;
NONBIODIES;EPATFUEL;;;;;;;
NONBIODIES;EPOWERPLT;;;;;;;
NONBIODIES;EREFINER;;;;;;;
NONBIODIES;EXPORTS;;;;;;;
NONBIODIES;FISHING;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
NONBIODIES;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIODIES;HEATOUT;;;;;;;
NONBIODIES;HEAUTOC;;;;;;;
NONBIODIES;HEAUTOH;;;;;;;
NONBIODIES;HEMAINC;;;;;;;
NONBIODIES;HEMAINH;;;;;;;
NONBIODIES;IMPORTS;;;;;;;
NONBIODIES;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIODIES;IRONSTL;seliqfos;feli_steel;tdli_steel;1;;;
NONBIODIES;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIODIES;MAINCHP;;;;;;;
NONBIODIES;MAINELEC;;;;;;;
NONBIODIES;MAINHEAT;;;;;;;
NONBIODIES;MANUFACT;;;;;;;
NONBIODIES;MARBUNK;seliqfos;fedie;tdfosdie;-1;;fetraliquid;
NONBIODIES;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;
NONBIODIES;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;
NONBIODIES;MARBUNK;peoil;seliqfos;refliq;-1;;fetraliquid;
NONBIODIES;MARBUNK;peoil;seliqfos;refliq;-1;;;
NONBIODIES;MARBUNK;peoil;seliqfos;refliq;-1;;;
NONBIODIES;MARBUNK;rep_seliq;rep_fedie;rep_bunkers;-1;;;
NONBIODIES;MARBUNK;rep_seliq;rep_fedie;rep_intnav;-1;;;
NONBIODIES;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIODIES;NECHEM;;;;;;;
NONBIODIES;NECONSTRUC;;;;;;;
NONBIODIES;NEFOODPRO;;;;;;;
NONBIODIES;NEIND;;;;;;;
NONBIODIES;NEINONSPEC;;;;;;;
NONBIODIES;NEINTREN;;;;;;;
NONBIODIES;NEIRONSTL;;;;;;;
NONBIODIES;NEMACHINE;;;;;;;
NONBIODIES;NEMINING;;;;;;;
NONBIODIES;NENONFERR;;;;;;;
NONBIODIES;NENONMET;;;;;;;
NONBIODIES;NEOTHER;;;;;;;
NONBIODIES;NEPAPERPRO;;;;;;;
NONBIODIES;NETRANS;;;;;;;
NONBIODIES;NETRANSEQ;;;;;;;
NONBIODIES;NEWOODPRO;;;;;;;
NONBIODIES;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;fenonliquid;
NONBIODIES;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;
NONBIODIES;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
NONBIODIES;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIODIES;NONMET;seliqfos;feli_cement;tdli_cement;1;;;
NONBIODIES;ONONSPEC;seliqfos;fehob;tdfoshob;1;;feothliquid;
NONBIODIES;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIODIES;PIPELINE;;;;;;;
NONBIODIES;PIPELINE;rep_seliqfos;rep_fedie;rep_pipl;1;;;
NONBIODIES;RAIL;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIODIES;RAIL;rep_seliqfos;rep_fedie;rep_rail;1;;;
NONBIODIES;RESIDENT;seliqfos;fehob;tdfoshob;1;;feresliquid;petrol
NONBIODIES;ROAD;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIODIES;ROAD;rep_seliqfos;rep_fedie;rep_road;1;;;
NONBIODIES;STATDIFF;;;;;;;
NONBIODIES;STOCKCHA;;;;;;;
NONBIODIES;TBLENDGAS;;;;;;;
NONBIODIES;TCOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
NONBIODIES;TES;;;;;;;
NONBIODIES;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIODIES;TFC;peoil;seliqfos;refliq;1;;;
NONBIODIES;TGASWKS;seliqfos;feli_otherInd;tdli_otherInd;-1;;feindliquid;
NONBIODIES;TNONSPEC;;;;;;;
NONBIODIES;TOTENGY;;;;;;;
NONBIODIES;TOTIND;;;;;;feindliquid;
NONBIODIES;TOTOTHER;;;;;;;
NONBIODIES;TOTTRANF;;;;;;;
NONBIODIES;TOTTRANS;;;;;;;
NONBIODIES;TPETCHEM;;;;;;;
NONBIODIES;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIODIES;TRANSFER;;;;;;;
NONBIODIES;TREFINER;;;;;;;
NONBIODIES;TRNONSPE;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIODIES;TRNONSPE;rep_seliqfos;rep_fedie;rep_trnonspe;1;;;
NONBIODIES;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOGASO;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
NONBIOGASO;AUTOELEC;;;;;;;
NONBIOGASO;AVBUNK;seliqfos;fedie;tdfosdie;-1;;fetraliquid;
NONBIOGASO;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
NONBIOGASO;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
NONBIOGASO;AVBUNK;peoil;seliqfos;refliq;-1;;fetraliquid;
NONBIOGASO;AVBUNK;peoil;seliqfos;refliq;-1;;;
NONBIOGASO;AVBUNK;peoil;seliqfos;refliq;-1;;;
NONBIOGASO;AVBUNK;rep_seliq;rep_fedie;rep_bunkers;-1;;;
NONBIOGASO;AVBUNK;rep_seliq;rep_fedie;rep_intav;-1;;;
NONBIOGASO;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;;;
NONBIOGASO;COMMPUB;seliqfos;fehob;tdfoshob;1;;feserliquid;petrol
NONBIOGASO;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOGASO;DISTLOSS;peoil;seliqfos;refliq;-1;;;
NONBIOGASO;DOMESAIR;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIOGASO;DOMESAIR;rep_seliqfos;rep_fedie;rep_domair;1;;;
NONBIOGASO;DOMESNAV;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIOGASO;DOMESNAV;rep_liqfos;rep_fepet;rep_domnav;1;;;
NONBIOGASO;EGASWKS;;;;;;;
NONBIOGASO;ELAUTOC;;;;;;;
NONBIOGASO;ELAUTOE;peoil;seel;dot;1;;;
NONBIOGASO;ELMAINC;;;;;;;
NONBIOGASO;ELMAINE;peoil;seel;dot;1;;;
NONBIOGASO;ELOUTPUT;;;;;;;
NONBIOGASO;EMINES;;;;;;;
NONBIOGASO;ENONSPEC;;;;;;;
NONBIOGASO;EOILGASEX;;;;;;;
NONBIOGASO;EPOWERPLT;;;;;;;
NONBIOGASO;EREFINER;;;;;;;
NONBIOGASO;EXPORTS;;;;;;;
NONBIOGASO;FISHING;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
NONBIOGASO;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOGASO;HEAUTOC;;;;;;;
NONBIOGASO;HEMAINC;;;;;;;
NONBIOGASO;IMPORTS;;;;;;;
NONBIOGASO;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOGASO;IRONSTL;seliqfos;feli_steel;tdli_steel;1;;;
NONBIOGASO;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOGASO;MAINELEC;;;;;;;
NONBIOGASO;MANUFACT;;;;;;;
NONBIOGASO;MARBUNK;seliqfos;fedie;tdfosdie;-1;;fetraliquid;
NONBIOGASO;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;
NONBIOGASO;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;
NONBIOGASO;MARBUNK;peoil;seliqfos;refliq;-1;;fetraliquid;
NONBIOGASO;MARBUNK;peoil;seliqfos;refliq;-1;;;
NONBIOGASO;MARBUNK;peoil;seliqfos;refliq;-1;;;
NONBIOGASO;MARBUNK;rep_seliq;rep_fedie;rep_bunkers;-1;;;
NONBIOGASO;MARBUNK;rep_seliq;rep_fedie;rep_intnav;-1;;;
NONBIOGASO;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOGASO;NECHEM;;;;;;;
NONBIOGASO;NECONSTRUC;;;;;;;
NONBIOGASO;NEFOODPRO;;;;;;;
NONBIOGASO;NEIND;;;;;;;
NONBIOGASO;NEINONSPEC;;;;;;;
NONBIOGASO;NEINTREN;;;;;;;
NONBIOGASO;NEMACHINE;;;;;;;
NONBIOGASO;NEMINING;;;;;;;
NONBIOGASO;NENONFERR;;;;;;;
NONBIOGASO;NENONMET;;;;;;;
NONBIOGASO;NEOTHER;;;;;;;
NONBIOGASO;NETRANS;;;;;;;
NONBIOGASO;NETRANSEQ;;;;;;;
NONBIOGASO;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;fenonliquid;
NONBIOGASO;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;
NONBIOGASO;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
NONBIOGASO;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOGASO;NONMET;seliqfos;feli_cement;tdli_cement;1;;;
NONBIOGASO;ONONSPEC;seliqfos;fehob;tdfoshob;1;;feothliquid;
NONBIOGASO;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOGASO;PIPELINE;;;;;;;
NONBIOGASO;PIPELINE;rep_seliqfos;rep_fepet;rep_pipl;1;;;
NONBIOGASO;RAIL;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIOGASO;RAIL;rep_seliqfos;rep_fedie;rep_rail;1;;;
NONBIOGASO;RESIDENT;seliqfos;fehob;tdfoshob;1;;feresliquid;petrol
NONBIOGASO;ROAD;seliqfos;fepet;tdfospet;1;;fetraliquid;
NONBIOGASO;ROAD;rep_seliqfos;rep_fepet;rep_road;1;;;
NONBIOGASO;STATDIFF;;;;;;;
NONBIOGASO;STOCKCHA;;;;;;;
NONBIOGASO;TES;;;;;;;
NONBIOGASO;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOGASO;TFC;peoil;seliqfos;refliq;1;;;
NONBIOGASO;TGASWKS;seliqfos;feli_otherInd;tdli_otherInd;-1;;feindliquid;
NONBIOGASO;TNONSPEC;;;;;;;
NONBIOGASO;TOTENGY;;;;;;;
NONBIOGASO;TOTIND;;;;;;feindliquid;
NONBIOGASO;TOTOTHER;;;;;;;
NONBIOGASO;TOTTRANF;;;;;;;
NONBIOGASO;TOTTRANS;;;;;;;
NONBIOGASO;TPETCHEM;;;;;;;
NONBIOGASO;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOGASO;TRANSFER;;;;;;;
NONBIOGASO;TREFINER;;;;;;;
NONBIOGASO;TRNONSPE;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIOGASO;TRNONSPE;rep_seliqfos;rep_fedie;rep_trnonspe;1;;;
NONBIOGASO;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOJETK;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
NONBIOJETK;AUTOCHP;;;;;;;
NONBIOJETK;AVBUNK;seliqfos;fedie;tdfosdie;-1;;fetraliquid;
NONBIOJETK;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
NONBIOJETK;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
NONBIOJETK;AVBUNK;peoil;seliqfos;refliq;-1;;fetraliquid;
NONBIOJETK;AVBUNK;peoil;seliqfos;refliq;-1;;;
NONBIOJETK;AVBUNK;peoil;seliqfos;refliq;-1;;;
NONBIOJETK;AVBUNK;rep_seliq;rep_fedie;rep_bunkers;-1;;;
NONBIOJETK;AVBUNK;rep_seliq;rep_fedie;rep_intav;-1;;;
NONBIOJETK;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;;;
NONBIOJETK;COMMPUB;seliqfos;fehob;tdfoshob;1;;feserliquid;petrol
NONBIOJETK;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOJETK;DISTLOSS;peoil;seliqfos;refliq;-1;;;
NONBIOJETK;DOMESAIR;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIOJETK;DOMESAIR;rep_seliqfos;rep_fedie;rep_domair;1;;;
NONBIOJETK;DOMESNAV;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIOJETK;DOMESNAV;rep_liqfos;rep_fedie;rep_domnav;1;;;
NONBIOJETK;ELAUTOC;;;;;;;
NONBIOJETK;ELAUTOE;peoil;seel;dot;1;;;
NONBIOJETK;ELMAINC;;;;;;;
NONBIOJETK;ELMAINE;peoil;seel;dot;1;;;
NONBIOJETK;ELOUTPUT;;;;;;;
NONBIOJETK;EMINES;;;;;;;
NONBIOJETK;ENONSPEC;;;;;;;
NONBIOJETK;EOILGASEX;;;;;;;
NONBIOJETK;EPOWERPLT;;;;;;;
NONBIOJETK;EREFINER;;;;;;;
NONBIOJETK;EXPORTS;;;;;;;
NONBIOJETK;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOJETK;HEATOUT;;;;;;;
NONBIOJETK;HEAUTOC;;;;;;;
NONBIOJETK;HEMAINC;;;;;;;
NONBIOJETK;HEMAINH;;;;;;;
NONBIOJETK;IMPORTS;;;;;;;
NONBIOJETK;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOJETK;IRONSTL;seliqfos;feli_steel;tdli_steel;1;;;
NONBIOJETK;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOJETK;MAINCHP;;;;;;;
NONBIOJETK;MAINELEC;;;;;;;
NONBIOJETK;MANUFACT;;;;;;;
NONBIOJETK;MARBUNK;seliqfos;fedie;tdfosdie;-1;;fetraliquid;
NONBIOJETK;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;
NONBIOJETK;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;
NONBIOJETK;MARBUNK;peoil;seliqfos;refliq;-1;;fetraliquid;
NONBIOJETK;MARBUNK;peoil;seliqfos;refliq;-1;;;
NONBIOJETK;MARBUNK;peoil;seliqfos;refliq;-1;;;
NONBIOJETK;MARBUNK;rep_seliq;rep_fedie;rep_bunkers;-1;;;
NONBIOJETK;MARBUNK;rep_seliq;rep_fedie;rep_intnav;-1;;;
NONBIOJETK;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOJETK;NECHEM;;;;;;;
NONBIOJETK;NEIND;;;;;;;
NONBIOJETK;NEINONSPEC;;;;;;;
NONBIOJETK;NEINTREN;;;;;;;
NONBIOJETK;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;fenonliquid;
NONBIOJETK;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;
NONBIOJETK;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
NONBIOJETK;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOJETK;NONMET;seliqfos;feli_cement;tdli_cement;1;;;
NONBIOJETK;ONONSPEC;seliqfos;fehob;tdfoshob;1;;feothliquid;
NONBIOJETK;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOJETK;RESIDENT;seliqfos;fehob;tdfoshob;1;;feresliquid;petrol
NONBIOJETK;ROAD;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIOJETK;ROAD;rep_seliqfos;rep_fedie;rep_road;1;;;
NONBIOJETK;STATDIFF;;;;;;;
NONBIOJETK;STOCKCHA;;;;;;;
NONBIOJETK;TES;;;;;;;
NONBIOJETK;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOJETK;TFC;peoil;seliqfos;refliq;1;;;
NONBIOJETK;TOTENGY;;;;;;;
NONBIOJETK;TOTIND;;;;;;feindliquid;
NONBIOJETK;TOTOTHER;;;;;;;
NONBIOJETK;TOTTRANF;;;;;;;
NONBIOJETK;TOTTRANS;;;;;;;
NONBIOJETK;TPETCHEM;;;;;;;
NONBIOJETK;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONBIOJETK;TRANSFER;;;;;;;
NONBIOJETK;TREFINER;;;;;;;
NONBIOJETK;TRNONSPE;seliqfos;fedie;tdfosdie;1;;fetraliquid;
NONBIOJETK;TRNONSPE;rep_seliqfos;rep_fedie;rep_trnonspe;1;;;
NONBIOJETK;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NONCRUDE;DISTLOSS;;;;;;;
NONCRUDE;ELMAINC;;;;;;;
NONCRUDE;ELMAINE;;;;;;;
NONCRUDE;ELOUTPUT;;;;;;;
NONCRUDE;EXPORTS;;;;;;;
NONCRUDE;HEATOUT;;;;;;;
NONCRUDE;HEMAINC;;;;;;;
NONCRUDE;IMPORTS;;;;;;;
NONCRUDE;INDPROD;;;;;;;
NONCRUDE;MAINCHP;;;;;;;
NONCRUDE;MAINELEC;;;;;;;
NONCRUDE;ONONSPEC;;;;;;;
NONCRUDE;STATDIFF;;;;;;;
NONCRUDE;STOCKCHA;;;;;;;
NONCRUDE;TCOALLIQ;pecoal;seliqfos;coalftrec;1;;;
NONCRUDE;TCOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
NONCRUDE;TES;;;;;;;
NONCRUDE;TFC;;;;;;;
NONCRUDE;TGTL;pegas;seliqfos;gasftrec;1;;;
NONCRUDE;TNONSPEC;;;;;;;
NONCRUDE;TOTOTHER;;;;;;;
NONCRUDE;TOTTRANF;;;;;;;
NONCRUDE;TRANSFER;;;;;;;
NONCRUDE;TREFINER;;;;;;;
NUCLEAR;AUTOCHP;;;;;;;
NUCLEAR;AUTOELEC;;;;;;;
NUCLEAR;ELAUTOC;;;;;;;
NUCLEAR;ELAUTOE;;;;;;;
NUCLEAR;ELMAINC;;;;;;;
NUCLEAR;ELMAINE;;;;;;;
NUCLEAR;ELOUTPUT;peur;seel;tnrs;1;;;
NUCLEAR;HEATOUT;;;;;;;
NUCLEAR;HEAUTOC;;;;;;;
NUCLEAR;HEMAINC;;;;;;;
NUCLEAR;HEMAINH;;;;;;;
NUCLEAR;INDPROD;;;;;;;
NUCLEAR;MAINCHP;;;;;;;
NUCLEAR;MAINELEC;;;;;;;
NUCLEAR;MAINHEAT;;;;;;;
NUCLEAR;TES;;;;;;;
NUCLEAR;TOTTRANF;;;;;;;
OBIOLIQ;AGRICULT;seliqbio;feli_otherInd;tdli_otherInd;1;;feagrliquid;
OBIOLIQ;AUTOCHP;;;;;;;
OBIOLIQ;AUTOELEC;;;;;;;
OBIOLIQ;AUTOHEAT;;;;;;;
OBIOLIQ;CHEMICAL;seliqbio;feli_chemicals;tdli_chemicals;1;;;
OBIOLIQ;COMMPUB;seliqbio;fehob;tdbiohob;1;;feserliquid;petrol
OBIOLIQ;CONSTRUC;seliqbio;feli_otherInd;tdli_otherInd;1;;;
OBIOLIQ;DISTLOSS;;;;;;;
OBIOLIQ;EBIOGAS;;;;;;;
OBIOLIQ;EBKB;;;;;;;
OBIOLIQ;ELAUTOC;pebiolc;seel;biochp;1;;;
